time,latitude,longitude,name,basin,wind,pressure,status
 ,degrees_north,degrees_east, , ,kts,mb, 
2025-02-05 03:00:00,-15.4,107.8,TALIAH,SI, , , 
2025-02-05 06:00:00,-15.1,107.4,TALIAH,SI,50,980, 
2025-02-05 09:00:00,-14.9,107.0,TALIAH,SI, , , 
2025-02-05 12:00:00,-14.8,106.6,TALIAH,SI,50,980, 
2025-02-05 15:00:00,-14.7,106.2,TALIAH,SI, , , 
2025-02-05 18:00:00,-14.7,105.8,TALIAH,SI,50,982, 
2025-02-05 21:00:00,-14.8,105.5,TALIAH,SI, , , 
2025-02-06 00:00:00,-14.9,105.1,TALIAH,SI,50,982, 
2025-02-06 03:00:00,-14.9,104.4,TALIAH,SI, , , 
2025-02-06 06:00:00,-14.8,103.6,TALIAH,SI,45,987, 
2025-02-06 09:00:00,-14.9,103.2,TALIAH,SI, , , 
2025-02-06 12:00:00,-14.9,102.7,TALIAH,SI,45,987, 
2025-02-06 15:00:00,-14.7,102.2,TALIAH,SI, , , 
2025-02-06 18:00:00,-14.6,101.6,TALIAH,SI,45,989, 
2025-02-06 21:00:00,-14.5,101.1,TALIAH,SI, , , 
2025-02-07 00:00:00,-14.6,100.7,TALIAH,SI,45,989, 
2025-02-07 03:00:00,-15.1,100.2,TALIAH,SI, , , 
2025-02-07 06:00:00,-15.7,99.7,TALIAH,SI,40,992, 
2025-02-07 09:00:00,-16.0,99.0,TALIAH,SI, , , 
2025-02-07 12:00:00,-16.0,98.3,TALIAH,SI,40,993, 
2025-02-07 15:00:00,-15.9,97.7,TALIAH,SI, , , 
2025-02-07 18:00:00,-15.8,97.1,TALIAH,SI,40,993, 
2025-02-07 21:00:00,-15.7,96.6,TALIAH,SI, , , 
2025-02-08 00:00:00,-15.7,96.3,TALIAH,SI,40,993, 
2025-02-08 03:00:00,-15.7,96.0,TALIAH,SI, , , 
2025-02-08 06:00:00,-15.8,95.8,TALIAH,SI,40,993, 
2025-02-08 09:00:00,-15.8,95.5,TALIAH,SI, , , 
2025-02-08 12:00:00,-15.7,95.2,TALIAH,SI,30,993, 
2025-02-08 15:00:00,-15.7,94.9,TALIAH,SI, , , 
2025-02-08 18:00:00,-15.6,94.8,TALIAH,SI,30,992, 
2025-02-08 21:00:00,-15.5,94.6,TALIAH,SI, , , 
2025-02-09 00:00:00,-15.4,94.4,TALIAH,SI,30,992, 
2025-02-09 03:00:00,-15.2,94.1,TALIAH,SI, , , 
2025-02-09 06:00:00,-15.1,93.8,TALIAH,SI,30,998, 
2025-02-09 09:00:00,-15.0,93.6,TALIAH,SI, , , 
2025-02-09 12:00:00,-14.9,93.5,TALIAH,SI,30,996, 
2025-02-09 15:00:00,-14.9,93.4,TALIAH,SI, , , 
2025-02-09 18:00:00,-14.8,93.3,TALIAH,SI,30,998, 
2025-02-09 21:00:00,-14.8,93.3,TALIAH,SI, , , 
2025-02-10 00:00:00,-14.7,93.2,TALIAH,SI,35,995, 
2025-02-10 03:00:00,-14.4,93.1,TALIAH,SI, , , 
2025-02-10 06:00:00,-14.1,93.0,TALIAH,SI,40,993, 
2025-02-10 09:00:00,-14.2,93.0,TALIAH,SI, , , 
2025-02-10 12:00:00,-14.3,92.9,TALIAH,SI,40,992, 
2025-02-10 15:00:00,-14.3,92.7,TALIAH,SI, , , 
2025-02-10 18:00:00,-14.2,92.5,TALIAH,SI,40,992, 
2025-02-10 21:00:00,-14.4,92.3,TALIAH,SI, , , 
2025-02-11 00:00:00,-14.6,92.3,TALIAH,SI,45,991, 
2025-02-11 03:00:00,-14.6,92.2,TALIAH,SI, , , 
2025-02-11 06:00:00,-14.7,92.1,TALIAH,SI,50,991, 
2025-02-11 09:00:00,-15.0,91.9,TALIAH,SI, , , 
2025-02-11 12:00:00,-15.3,91.8,TALIAH,SI,50,988, 
2025-02-11 15:00:00,-15.5,91.7,TALIAH,SI, , , 
2025-02-11 18:00:00,-15.7,91.6,TALIAH,SI,55,984, 
2025-02-11 21:00:00,-16.1,91.4,TALIAH,SI, , , 
2025-02-12 00:00:00,-16.5,91.1,TALIAH,SI,55,980, 
2025-02-12 03:00:00,-17.1,90.9,TALIAH,SI, , , 
2025-02-12 06:00:00,-17.7,90.6,TALIAH,SI,55,980, 
2025-02-12 09:00:00,-18.3,90.4,TALIAH,SI, , , 
2025-02-12 12:00:00,-18.9,90.2,TALIAH,SI,60,976, 
2025-02-12 15:00:00,-19.6,90.0,TALIAH,SI, , , 
2025-02-12 18:00:00,-20.2,89.6,TALIAH,SI, , , 
2025-02-12 21:00:00,-20.8,89.1,TALIAH,SI, , , 
2025-02-13 00:00:00,-21.3,88.5,TALIAH,SI, , , 
2025-02-13 03:00:00,-21.7,87.8,TALIAH,SI, , , 
2025-02-13 06:00:00,-22.0,87.2,TALIAH,SI, , , 
2025-02-13 09:00:00,-22.3,86.9,TALIAH,SI, , , 
2025-02-13 12:00:00,-22.6,86.6,TALIAH,SI, , , 
2025-02-13 15:00:00,-22.9,86.1,TALIAH,SI, , , 
2025-02-13 18:00:00,-23.1,85.6,TALIAH,SI, , , 
2025-02-13 21:00:00,-23.2,85.3,TALIAH,SI, , , 
2025-02-14 00:00:00,-23.3,85.1,TALIAH,SI, , , 
2025-02-14 03:00:00,-23.6,84.8,TALIAH,SI, , , 
2025-02-14 06:00:00,-23.9,84.5,TALIAH,SI, , , 
2025-02-14 09:00:00,-24.0,84.3,TALIAH,SI, , , 
2025-02-14 12:00:00,-24.1,84.1,TALIAH,SI, , , 
2025-02-14 15:00:00,-24.3,83.9,TALIAH,SI, , , 
2025-02-14 18:00:00,-24.5,83.8,TALIAH,SI, , , 
2025-02-14 21:00:00,-24.6,83.7,TALIAH,SI, , , 
2025-02-15 00:00:00,-24.8,83.6,TALIAH,SI, , , 
2025-02-15 03:00:00,-25.0,83.6,TALIAH,SI, , , 
2025-02-15 06:00:00,-25.2,83.5,TALIAH,SI, , , 
2025-02-15 09:00:00,-25.3,83.3,TALIAH,SI, , , 
2025-02-15 12:00:00,-25.4,83.1,TALIAH,SI, , , 
2025-02-15 15:00:00,-25.5,82.8,TALIAH,SI, , , 
2025-02-15 18:00:00,-25.7,82.6,TALIAH,SI, , , 
2025-02-15 21:00:00,-25.8,82.5,TALIAH,SI, , , 
2025-02-16 00:00:00,-26.1,82.3,TALIAH,SI, , , 
2025-02-16 03:00:00,-26.7,81.7,TALIAH,SI, , , 
2025-02-16 06:00:00,-27.3,81.0,TALIAH,SI, , , 
2025-02-16 09:00:00,-27.9,80.5,TALIAH,SI, , , 
2025-02-16 12:00:00,-28.4,80.1,TALIAH,SI, , , 
2025-02-16 15:00:00,-28.7,79.6,TALIAH,SI, , , 
2025-02-16 18:00:00,-28.9,79.1,TALIAH,SI, , , 
2025-02-16 21:00:00,-29.0,78.6,TALIAH,SI, , , 
2025-02-17 00:00:00,-29.1,78.2,TALIAH,SI, , , 
2025-02-17 03:00:00,-29.3,77.9,TALIAH,SI, , , 
2025-02-17 06:00:00,-29.4,77.8,TALIAH,SI, , , 
2025-02-17 09:00:00,-29.4,77.7,TALIAH,SI, , , 
2025-02-17 12:00:00,-29.5,77.6,TALIAH,SI, , , 
2025-02-17 15:00:00,-29.7,77.3,TALIAH,SI, , , 
2025-02-17 18:00:00,-30.0,77.0,TALIAH,SI, , , 
2025-02-17 21:00:00,-30.3,76.9,TALIAH,SI, , , 
2025-02-18 00:00:00,-30.5,76.8,TALIAH,SI, , , 
2025-02-18 03:00:00,-30.7,76.6,TALIAH,SI, , , 
2025-02-18 06:00:00,-30.9,76.3,TALIAH,SI, , , 
2025-02-18 09:00:00,-31.0,76.1,TALIAH,SI, , , 
2025-02-18 12:00:00,-31.0,76.0,TALIAH,SI, , , 
2025-02-18 15:00:00,-31.1,75.9,TALIAH,SI, , , 
2025-02-18 18:00:00,-31.1,75.9,TALIAH,SI, , , 
2025-02-18 21:00:00,-31.1,75.8,TALIAH,SI, , , 
2025-02-19 00:00:00,-31.1,75.8,TALIAH,SI, , , 
2025-02-19 03:00:00,-31.0,75.9,TALIAH,SI, , , 
2025-02-19 06:00:00,-30.9,75.8,TALIAH,SI, , , 
2025-02-19 09:00:00,-30.7,75.4,TALIAH,SI, , , 
2025-02-19 12:00:00,-30.4,74.9,TALIAH,SI, , , 
2025-02-02 12:00:00,-19.4,165.9,UNNAMED,SP, , , 
2025-02-02 15:00:00,-19.3,166.8,UNNAMED,SP, , , 
2025-02-02 18:00:00,-19.5,167.5,UNNAMED,SP, , , 
2025-02-02 21:00:00,-20.1,167.8,UNNAMED,SP, , , 
2025-02-03 00:00:00,-20.7,167.8,UNNAMED,SP, , , 
2025-02-03 03:00:00,-20.9,167.9,UNNAMED,SP, , , 
2025-02-03 06:00:00,-21.0,168.0,UNNAMED,SP, , , 
2025-02-03 09:00:00,-21.0,168.0,UNNAMED,SP, , , 
2025-02-03 12:00:00,-21.0,168.0,UNNAMED,SP, , , 
2025-02-03 15:00:00,-21.0,168.0,UNNAMED,SP, , , 
2025-02-03 18:00:00,-21.1,168.2,UNNAMED,SP, , , 
2025-02-03 21:00:00,-21.3,168.7,UNNAMED,SP, , , 
2025-02-04 00:00:00,-21.4,169.3,UNNAMED,SP, , , 
2025-02-04 03:00:00,-21.4,169.8,UNNAMED,SP, , , 
2025-02-04 06:00:00,-21.4,170.5,UNNAMED,SP, , , 
2025-02-04 09:00:00,-21.5,171.5,UNNAMED,SP, , , 
2025-02-04 12:00:00,-21.5,172.4,UNNAMED,SP, , , 
2025-02-04 15:00:00,-21.5,173.0,UNNAMED,SP, , , 
2025-02-04 18:00:00,-21.5,173.4,UNNAMED,SP, , , 
2025-02-04 21:00:00,-21.4,173.8,UNNAMED,SP, , , 
2025-02-05 00:00:00,-21.3,174.1,UNNAMED,SP, , , 
2025-02-08 00:00:00,-14.1,125.4,ZELIA,SI,15,998, 
2025-02-08 03:00:00,-14.1,125.2,ZELIA,SI, , , 
2025-02-08 06:00:00,-14.1,125.0,ZELIA,SI,20,996, 
2025-02-08 09:00:00,-14.1,124.8,ZELIA,SI, , , 
2025-02-08 12:00:00,-14.1,124.5,ZELIA,SI,20,996, 
2025-02-08 15:00:00,-14.3,124.2,ZELIA,SI, , , 
2025-02-08 18:00:00,-14.5,123.9,ZELIA,SI,20,995, 
2025-02-08 21:00:00,-14.5,123.6,ZELIA,SI, , , 
2025-02-09 00:00:00,-14.5,123.5,ZELIA,SI,20,998, 
2025-02-09 03:00:00,-14.5,123.6,ZELIA,SI, , , 
2025-02-09 06:00:00,-14.6,123.8,ZELIA,SI,20,998, 
2025-02-09 09:00:00,-14.8,123.7,ZELIA,SI, , , 
2025-02-09 12:00:00,-14.9,123.4,ZELIA,SI,20,999, 
2025-02-09 15:00:00,-14.8,123.1,ZELIA,SI, , , 
2025-02-09 18:00:00,-14.7,122.8,ZELIA,SI,20,997, 
2025-02-09 21:00:00,-14.5,122.3,ZELIA,SI, , , 
2025-02-10 00:00:00,-14.5,121.8,ZELIA,SI,20,1000, 
2025-02-10 03:00:00,-14.8,121.7,ZELIA,SI, , , 
2025-02-10 06:00:00,-15.1,121.7,ZELIA,SI,20,999, 
2025-02-10 09:00:00,-15.1,121.4,ZELIA,SI, , , 
2025-02-10 12:00:00,-15.0,121.1,ZELIA,SI,20,999, 
2025-02-10 15:00:00,-15.2,120.8,ZELIA,SI, , , 
2025-02-10 18:00:00,-15.6,120.5,ZELIA,SI,25,1001, 
2025-02-10 21:00:00,-16.0,120.3,ZELIA,SI, , , 
2025-02-11 00:00:00,-16.3,120.1,ZELIA,SI,35,995, 
2025-02-11 03:00:00,-16.5,119.8,ZELIA,SI, , , 
2025-02-11 06:00:00,-16.8,119.7,ZELIA,SI,40,989, 
2025-02-11 09:00:00,-17.2,119.5,ZELIA,SI, , , 
2025-02-11 12:00:00,-17.7,119.3,ZELIA,SI,40,990, 
2025-02-11 15:00:00,-18.2,119.1,ZELIA,SI, , , 
2025-02-11 18:00:00,-18.5,118.9,ZELIA,SI,45,989, 
2025-02-11 21:00:00,-18.8,118.9,ZELIA,SI, , , 
2025-02-12 00:00:00,-18.9,118.8,ZELIA,SI,50,983, 
2025-02-12 03:00:00,-19.0,118.8,ZELIA,SI, , , 
2025-02-12 06:00:00,-19.0,118.7,ZELIA,SI,55,980, 
2025-02-12 09:00:00,-19.0,118.7,ZELIA,SI, , , 
2025-02-12 12:00:00,-19.1,118.6,ZELIA,SI,70,972, 
2025-02-12 15:00:00,-19.1,118.5,ZELIA,SI, , , 
2025-02-12 18:00:00,-19.2,118.3,ZELIA,SI,100,952, 
2025-02-12 21:00:00,-19.1,118.2,ZELIA,SI, , , 
2025-02-13 00:00:00,-19.1,118.2,ZELIA,SI,110,941, 
2025-02-13 03:00:00,-19.1,118.2,ZELIA,SI, , , 
2025-02-13 06:00:00,-19.1,118.2,ZELIA,SI,110,928, 
2025-02-13 09:00:00,-19.2,118.2,ZELIA,SI, , , 
2025-02-13 12:00:00,-19.3,118.2,ZELIA,SI,115,928, 
2025-02-13 15:00:00,-19.3,118.2,ZELIA,SI, , , 
2025-02-13 18:00:00,-19.3,118.3,ZELIA,SI,110,928, 
2025-02-13 21:00:00,-19.3,118.5,ZELIA,SI, , , 
2025-02-14 00:00:00,-19.5,118.7,ZELIA,SI,100,927, 
2025-02-14 03:00:00,-19.8,118.9,ZELIA,SI, , , 
2025-02-14 04:00:00,-19.9,119.0,ZELIA,SI,95,935, 
2025-02-14 06:00:00,-20.2,119.1,ZELIA,SI,85,945, 
2025-02-14 09:00:00,-20.6,119.3,ZELIA,SI, , , 
2025-02-14 12:00:00,-21.0,119.6,ZELIA,SI,60,965, 
2025-02-14 15:00:00,-21.3,119.6,ZELIA,SI,45,986, 
2025-02-14 18:00:00,-21.4,119.6,ZELIA,SI,30,996, 
2025-02-11 06:00:00,-22.3,163.5,UNNAMED,SP, , , 
2025-02-11 09:00:00,-22.7,164.1,UNNAMED,SP, , , 
2025-02-11 12:00:00,-23.0,164.7,UNNAMED,SP, , , 
2025-02-11 15:00:00,-23.2,165.2,UNNAMED,SP, , , 
2025-02-11 18:00:00,-23.4,165.7,UNNAMED,SP, , , 
2025-02-11 21:00:00,-23.5,166.1,UNNAMED,SP, , , 
2025-02-12 00:00:00,-23.6,166.6,UNNAMED,SP, , , 
2025-02-12 03:00:00,-23.7,167.2,UNNAMED,SP, , , 
2025-02-12 06:00:00,-23.7,167.8,UNNAMED,SP, , , 
2025-02-12 09:00:00,-23.6,167.9,UNNAMED,SP, , , 
2025-02-12 12:00:00,-23.5,168.1,UNNAMED,SP, , , 
2025-02-12 15:00:00,-23.3,168.9,UNNAMED,SP, , , 
2025-02-12 18:00:00,-23.0,169.7,UNNAMED,SP, , , 
2025-02-12 21:00:00,-22.8,170.0,UNNAMED,SP, , , 
2025-02-13 00:00:00,-22.6,170.0,UNNAMED,SP, , , 
2025-02-19 00:00:00,-12.1,125.3,BIANCA,SI,20,1006, 
2025-02-19 03:00:00,-12.3,124.9,BIANCA,SI, , , 
2025-02-19 06:00:00,-12.4,124.4,BIANCA,SI,20,1005, 
2025-02-19 09:00:00,-12.5,123.9,BIANCA,SI, , , 
2025-02-19 12:00:00,-12.5,123.3,BIANCA,SI,20,1005, 
2025-02-19 15:00:00,-12.6,122.7,BIANCA,SI, , , 
2025-02-19 18:00:00,-12.7,122.2,BIANCA,SI,25,1005, 
2025-02-19 21:00:00,-12.9,121.8,BIANCA,SI, , , 
2025-02-20 00:00:00,-13.1,121.3,BIANCA,SI,25,1005, 
2025-02-20 03:00:00,-13.5,120.6,BIANCA,SI, , , 
2025-02-20 06:00:00,-13.8,120.0,BIANCA,SI,20,1005, 
2025-02-20 09:00:00,-13.9,119.6,BIANCA,SI, , , 
2025-02-20 12:00:00,-13.9,119.2,BIANCA,SI,25,1005, 
2025-02-20 15:00:00,-13.9,118.7,BIANCA,SI, , , 
2025-02-20 18:00:00,-14.0,118.2,BIANCA,SI,25,1004, 
2025-02-20 21:00:00,-14.3,117.8,BIANCA,SI, , , 
2025-02-21 00:00:00,-14.7,117.3,BIANCA,SI,25,1006, 
2025-02-21 03:00:00,-14.9,116.7,BIANCA,SI, , , 
2025-02-21 06:00:00,-15.0,116.2,BIANCA,SI,25,1004, 
2025-02-21 09:00:00,-15.1,115.8,BIANCA,SI, , , 
2025-02-21 12:00:00,-15.1,115.3,BIANCA,SI,20,1007, 
2025-02-21 15:00:00,-15.1,114.6,BIANCA,SI, , , 
2025-02-21 18:00:00,-15.1,113.9,BIANCA,SI,20,1006, 
2025-02-21 21:00:00,-15.0,113.2,BIANCA,SI, , , 
2025-02-22 00:00:00,-15.0,112.5,BIANCA,SI,25,1005, 
2025-02-22 03:00:00,-15.1,112.1,BIANCA,SI, , , 
2025-02-22 06:00:00,-15.2,111.7,BIANCA,SI,25,1005, 
2025-02-22 09:00:00,-15.3,111.2,BIANCA,SI, , , 
2025-02-22 12:00:00,-15.3,110.6,BIANCA,SI,25,1005, 
2025-02-22 15:00:00,-15.3,110.1,BIANCA,SI, , , 
2025-02-22 18:00:00,-15.4,109.6,BIANCA,SI,25,1002, 
2025-02-22 21:00:00,-15.7,109.0,BIANCA,SI, , , 
2025-02-23 00:00:00,-16.0,108.3,BIANCA,SI,30,1000, 
2025-02-23 03:00:00,-16.3,107.8,BIANCA,SI, , , 
2025-02-23 06:00:00,-16.6,107.3,BIANCA,SI,35,997, 
2025-02-23 09:00:00,-16.9,106.7,BIANCA,SI, , , 
2025-02-23 12:00:00,-17.2,106.0,BIANCA,SI,40,995, 
2025-02-23 15:00:00,-17.5,105.5,BIANCA,SI, , , 
2025-02-23 18:00:00,-17.8,105.0,BIANCA,SI,45,993, 
2025-02-23 21:00:00,-18.0,104.8,BIANCA,SI, , , 
2025-02-24 00:00:00,-18.3,104.6,BIANCA,SI,50,991, 
2025-02-24 03:00:00,-18.7,104.1,BIANCA,SI, , , 
2025-02-24 06:00:00,-19.0,103.6,BIANCA,SI,60,989, 
2025-02-24 09:00:00,-19.3,103.3,BIANCA,SI, , , 
2025-02-24 12:00:00,-19.5,103.2,BIANCA,SI,65,980, 
2025-02-24 15:00:00,-19.8,103.0,BIANCA,SI, , , 
2025-02-24 18:00:00,-20.2,102.9,BIANCA,SI,80,975, 
2025-02-24 21:00:00,-20.6,102.7,BIANCA,SI, , , 
2025-02-25 00:00:00,-21.1,102.5,BIANCA,SI,95,954, 
2025-02-25 03:00:00,-21.5,102.3,BIANCA,SI, , , 
2025-02-25 06:00:00,-22.0,102.2,BIANCA,SI,90,967, 
2025-02-25 09:00:00,-22.4,102.1,BIANCA,SI, , , 
2025-02-25 12:00:00,-22.8,102.2,BIANCA,SI,85,967, 
2025-02-25 15:00:00,-23.4,102.1,BIANCA,SI, , , 
2025-02-25 18:00:00,-23.9,102.1,BIANCA,SI,65,972, 
2025-02-25 21:00:00,-24.3,102.2,BIANCA,SI, , , 
2025-02-26 00:00:00,-24.7,102.4,BIANCA,SI,55,991, 
2025-02-26 03:00:00,-25.1,102.5,BIANCA,SI, , , 
2025-02-26 06:00:00,-25.6,102.8,BIANCA,SI,50,993, 
2025-02-26 09:00:00,-26.0,103.2,BIANCA,SI, , , 
2025-02-26 12:00:00,-26.3,103.7,BIANCA,SI,40,1000, 
2025-02-26 15:00:00,-26.5,104.1,BIANCA,SI, , , 
2025-02-26 18:00:00,-26.6,104.3,BIANCA,SI,35,1002, 
2025-02-26 21:00:00,-26.6,104.3,BIANCA,SI, , , 
2025-02-27 00:00:00,-26.5,103.9,BIANCA,SI,35,1002, 
2025-02-27 03:00:00,-26.2,103.2,BIANCA,SI, , , 
2025-02-27 06:00:00,-25.8,102.5,BIANCA,SI,30,1008, 
2025-02-27 09:00:00,-25.4,102.1,BIANCA,SI, , , 
2025-02-27 12:00:00,-25.0,101.8,BIANCA,SI,25,1012, 
2025-02-21 00:00:00,-13.7,148.4,ALFRED,SP,20,1004, 
2025-02-21 03:00:00,-14.0,148.5,ALFRED,SP, , , 
2025-02-21 06:00:00,-14.3,148.6,ALFRED,SP,30,1001, 
2025-02-21 09:00:00,-14.5,148.8,ALFRED,SP, , , 
2025-02-21 12:00:00,-14.7,149.1,ALFRED,SP,30,1003, 
2025-02-21 15:00:00,-14.9,149.3,ALFRED,SP, , , 
2025-02-21 18:00:00,-15.0,149.4,ALFRED,SP,30,1002, 
2025-02-21 21:00:00,-15.1,149.5,ALFRED,SP, , , 
2025-02-22 00:00:00,-15.2,149.7,ALFRED,SP,35,1000, 
2025-02-22 03:00:00,-15.2,149.9,ALFRED,SP, , , 
2025-02-22 06:00:00,-15.2,150.0,ALFRED,SP,40,995, 
2025-02-22 09:00:00,-15.0,150.2,ALFRED,SP, , , 
2025-02-22 12:00:00,-14.7,150.4,ALFRED,SP,40,997, 
2025-02-22 15:00:00,-14.4,150.8,ALFRED,SP, , , 
2025-02-22 18:00:00,-14.1,151.3,ALFRED,SP,40,998, 
2025-02-22 21:00:00,-14.0,151.5,ALFRED,SP, , , 
2025-02-23 00:00:00,-14.0,151.8,ALFRED,SP,40,997, 
2025-02-23 03:00:00,-14.2,152.2,ALFRED,SP, , , 
2025-02-23 06:00:00,-14.5,152.6,ALFRED,SP,45,995, 
2025-02-23 09:00:00,-14.5,152.8,ALFRED,SP, , , 
2025-02-23 12:00:00,-14.5,153.0,ALFRED,SP,50,989, 
2025-02-23 15:00:00,-14.3,153.3,ALFRED,SP, , , 
2025-02-23 18:00:00,-14.1,153.6,ALFRED,SP,50,988, 
2025-02-23 21:00:00,-14.0,153.8,ALFRED,SP, , , 
2025-02-24 00:00:00,-13.9,154.0,ALFRED,SP,50,988, 
2025-02-24 03:00:00,-13.8,154.1,ALFRED,SP, , , 
2025-02-24 06:00:00,-13.6,154.2,ALFRED,SP,50,988, 
2025-02-24 09:00:00,-13.7,154.3,ALFRED,SP, , , 
2025-02-24 12:00:00,-13.8,154.5,ALFRED,SP,50,988, 
2025-02-24 15:00:00,-14.1,154.6,ALFRED,SP, , , 
2025-02-24 18:00:00,-14.3,154.6,ALFRED,SP,55,986, 
2025-02-24 21:00:00,-14.3,154.6,ALFRED,SP, , , 
2025-02-25 00:00:00,-14.4,154.5,ALFRED,SP,55,984, 
2025-02-25 03:00:00,-14.4,154.4,ALFRED,SP, , , 
2025-02-25 06:00:00,-14.4,154.3,ALFRED,SP,55,982, 
2025-02-25 09:00:00,-14.3,154.7,ALFRED,SP, , , 
2025-02-25 12:00:00,-14.3,155.0,ALFRED,SP,50,990, 
2025-02-25 15:00:00,-14.4,155.1,ALFRED,SP, , , 
2025-02-25 18:00:00,-14.6,155.0,ALFRED,SP,55,982, 
2025-02-25 21:00:00,-14.7,155.0,ALFRED,SP, , , 
2025-02-26 00:00:00,-14.9,155.1,ALFRED,SP,55,983, 
2025-02-26 03:00:00,-15.1,155.2,ALFRED,SP, , , 
2025-02-26 06:00:00,-15.3,155.2,ALFRED,SP,60,982, 
2025-02-26 09:00:00,-15.3,155.3,ALFRED,SP, , , 
2025-02-26 12:00:00,-15.5,155.4,ALFRED,SP,65,977, 
2025-02-26 15:00:00,-15.8,155.4,ALFRED,SP, , , 
2025-02-26 18:00:00,-16.2,155.3,ALFRED,SP,70,975, 
2025-02-26 21:00:00,-16.5,155.4,ALFRED,SP, , , 
2025-02-27 00:00:00,-16.7,155.4,ALFRED,SP,75,972, 
2025-02-27 03:00:00,-17.1,155.4,ALFRED,SP, , , 
2025-02-27 06:00:00,-17.5,155.4,ALFRED,SP,80,967, 
2025-02-27 09:00:00,-17.7,155.5,ALFRED,SP, , , 
2025-02-27 12:00:00,-17.9,155.7,ALFRED,SP,85,961, 
2025-02-27 15:00:00,-18.1,155.7,ALFRED,SP, , , 
2025-02-27 18:00:00,-18.4,155.6,ALFRED,SP,85,958, 
2025-02-27 21:00:00,-18.8,155.5,ALFRED,SP, , , 
2025-02-28 00:00:00,-19.1,155.5,ALFRED,SP,85,960, 
2025-02-28 03:00:00,-19.6,155.7,ALFRED,SP, , , 
2025-02-28 06:00:00,-20.0,155.8,ALFRED,SP,85,958, 
2025-02-28 09:00:00,-20.2,155.8,ALFRED,SP, , , 
2025-02-28 12:00:00,-20.4,155.7,ALFRED,SP,90,954, 
2025-02-28 15:00:00,-20.6,155.6,ALFRED,SP, , , 
2025-02-28 18:00:00,-20.9,155.6,ALFRED,SP,80,960, 
2025-02-28 21:00:00,-21.3,155.6,ALFRED,SP, , , 
2025-03-01 00:00:00,-21.6,155.5,ALFRED,SP,80,963, 
2025-03-01 03:00:00,-21.9,155.5,ALFRED,SP, , , 
2025-03-01 06:00:00,-22.1,155.5,ALFRED,SP,65,971, 
2025-03-01 09:00:00,-22.4,155.5,ALFRED,SP, , , 
2025-03-01 12:00:00,-22.5,155.4,ALFRED,SP,60,978, 
2025-03-01 15:00:00,-22.6,155.4,ALFRED,SP, , , 
2025-03-01 18:00:00,-22.7,155.4,ALFRED,SP,55,980, 
2025-03-01 21:00:00,-23.0,155.4,ALFRED,SP, , , 
2025-03-02 00:00:00,-23.4,155.5,ALFRED,SP,45,983, 
2025-03-02 03:00:00,-23.7,155.6,ALFRED,SP, , , 
2025-03-02 06:00:00,-24.0,155.8,ALFRED,SP,50,982, 
2025-03-02 09:00:00,-24.2,156.0,ALFRED,SP, , , 
2025-03-02 12:00:00,-24.4,156.2,ALFRED,SP,55,978, 
2025-03-02 15:00:00,-24.7,156.4,ALFRED,SP, , , 
2025-03-02 18:00:00,-25.0,156.7,ALFRED,SP,50,984, 
2025-03-02 21:00:00,-25.4,156.9,ALFRED,SP, , , 
2025-03-03 00:00:00,-25.8,157.2,ALFRED,SP,50,985, 
2025-03-03 03:00:00,-26.1,157.5,ALFRED,SP, , , 
2025-03-03 06:00:00,-26.3,157.8,ALFRED,SP,50,983, 
2025-03-03 09:00:00,-26.5,158.1,ALFRED,SP, , , 
2025-03-03 12:00:00,-26.7,158.2,ALFRED,SP,50,982, 
2025-03-03 15:00:00,-26.9,158.4,ALFRED,SP, , , 
2025-03-03 18:00:00,-27.0,158.5,ALFRED,SP,50,982, 
2025-03-03 21:00:00,-27.1,158.9,ALFRED,SP, , , 
2025-03-04 00:00:00,-27.3,159.1,ALFRED,SP,50,985, 
2025-03-04 03:00:00,-27.7,159.2,ALFRED,SP, , , 
2025-03-04 06:00:00,-28.1,159.0,ALFRED,SP,55,978, 
2025-03-04 09:00:00,-28.0,158.8,ALFRED,SP, , , 
2025-03-04 12:00:00,-27.8,158.5,ALFRED,SP,50,982, 
2025-03-04 15:00:00,-28.0,158.0,ALFRED,SP, , , 
2025-03-04 18:00:00,-28.1,157.5,ALFRED,SP,45,987, 
2025-03-04 21:00:00,-27.9,156.9,ALFRED,SP, , , 
2025-03-05 00:00:00,-27.6,156.4,ALFRED,SP,45,987, 
2025-03-05 03:00:00,-27.3,156.3,ALFRED,SP, , , 
2025-03-05 06:00:00,-27.2,156.4,ALFRED,SP,45,983, 
2025-03-05 09:00:00,-27.2,156.6,ALFRED,SP, , , 
2025-03-05 12:00:00,-27.3,156.7,ALFRED,SP,45,985, 
2025-03-05 15:00:00,-27.4,156.6,ALFRED,SP, , , 
2025-03-05 18:00:00,-27.5,156.3,ALFRED,SP,50,984, 
2025-03-05 21:00:00,-27.4,156.0,ALFRED,SP, , , 
2025-03-06 00:00:00,-27.3,155.7,ALFRED,SP,50,985, 
2025-03-06 03:00:00,-27.3,155.5,ALFRED,SP, , , 
2025-03-06 06:00:00,-27.3,155.3,ALFRED,SP,50,979, 
2025-03-06 09:00:00,-27.3,155.3,ALFRED,SP, , , 
2025-03-06 12:00:00,-27.3,155.3,ALFRED,SP,50,981, 
2025-03-06 15:00:00,-27.2,155.2,ALFRED,SP, , , 
2025-03-06 18:00:00,-27.2,155.0,ALFRED,SP,50,981, 
